"AirTemperature","Pressure","Humidity","WaterTemperature","WindSpeed"
27,1008.4,58.9,27.98,30.96
27,1008.4,57.4,27.99,28.908
26.9,1008.3,58.6,28.01,31.068
26.9,1008.1,61.3,28.01,31.968
26.9,1008.1,60.3,28.04,31.032
26.9,1008,58.6,28.06,31.536
26.8,1008,60.8,28.07,29.484
26.8,1008,58.5,28.1,30.6
26.9,1007.9,62.3,28.11,30.996
26.9,1007.9,63.8,28.13,30.276
26.9,1007.8,55.6,28.16,29.7
26.8,1007.7,57,28.17,28.0908
26.9,1007.7,65.9,28.2,27.9108
26.9,1007.6,61.3,28.2,27.2448
26.9,1007.5,60.1,28.23,28.0584
27,1007.4,58.5,28.26,28.224
26.8,1007.2,63.3,28.26,28.44
26.9,1007.2,56.4,28.29,28.1628
26.8,1007,63.5,28.32,26.928
26.8,1006.9,57.2,28.33,27.0468
26.9,1006.8,58.7,28.32,25.974
27,1006.7,63.4,28.33,25.596
26.7,1006.6,61.8,28.32,26.5248
26.8,1006.5,66.1,28.32,26.7336
26.7,1006.4,61.1,28.32,27.882
26.7,1006.4,62.6,28.32,27.8892
26.8,1006.3,59.1,28.32,25.6896
26.8,1006.4,61.2,28.32,26.4996
26.8,1006.2,60.6,28.32,26.82
26.9,1006,63.3,28.32,26.1648
26.8,1006,60.3,28.32,25.9812
26.9,1006,63.5,28.32,25.2684
26.8,1006,64.7,28.32,25.8012
26.7,1005.9,64.5,28.32,25.5852
26.7,1005.7,64.8,28.32,25.4772
26.7,1005.5,66.6,28.32,25.3944
26.7,1005.6,65.7,28.32,26.1252
26.7,1005.6,66.2,28.3,24.6492
26.7,1005.6,68.1,28.29,25.0488
26.7,1005.6,65.6,28.29,26.6868
26.7,1005.7,65.8,28.29,25.9956
26.8,1005.8,64.7,28.29,24.6708
26.8,1006,63.3,28.29,24.66
26.8,1006,63.5,28.29,24.21
26.8,1006.2,63,28.29,24.8184
26.9,1006.1,63.8,28.29,24.9984
26.9,1006.2,62.1,28.29,24.9984
26.9,1006.3,62.9,28.29,24.462
26.8,1006.5,62,28.29,24.9732
27,1006.6,61.2,28.26,24.9228
26.9,1006.7,63.3,28.26,22.7484
26.9,1006.8,64.3,28.22,24.5016
26.9,1007,64.5,28.19,24.1344
26.9,1007.2,63.8,28.19,24.5844
26.9,1007.4,59.8,28.16,23.8536
26.9,1007.6,63,28.14,23.1624
27.1,1007.6,63.1,28.13,23.3964
27,1007.7,59.8,28.11,22.0176
27.1,1007.8,57.3,28.1,22.7232
27.1,1007.9,58.2,28.07,22.05
27.1,1008,61.7,28.07,22.4532
27.2,1008.1,62.8,28.06,20.844
27.1,1008.3,61.2,28.03,21.672
27.2,1008.3,62.3,28.03,23.0328
27.1,1008.4,62.8,28.03,22.608
27.1,1008.5,60.8,28.03,21.618
27,1008.7,62.7,28,21.8016
27,1008.8,66.6,28,21.7368
27.1,1009,60.5,27.98,22.3848
27,1009,64,27.97,22.6404
27,1009.1,64.8,27.97,22.5684
27,1009.2,64.5,27.97,22.5432
27.1,1009.2,63.1,27.97,22.014
27.1,1009.1,63.4,27.95,22.7088
27.1,1009.1,66.5,27.95,22.104
27,1009.1,63.5,27.94,21.3228
26.9,1009,63.2,27.94,20.2464
27,1009.1,62,27.94,21.4812
27.1,1008.8,64.2,27.94,22.0788
27.1,1008.7,62.1,27.94,20.97
27,1008.7,61.4,27.95,21.9924
27.1,1008.6,59.7,27.94,23.1408
27.1,1008.5,61.5,27.94,20.916
27,1008.5,60.1,27.93,20.8044
26.9,1008.4,63.9,27.91,19.782
27,1008.3,61.2,27.91,19.9584
26.9,1008.1,61.4,27.91,19.8396
26.9,1007.9,59.4,27.91,20.5524
26.9,1007.7,60,27.91,20.5056
27,1007.7,63.3,27.91,19.476
27,1007.7,59.6,27.9,19.1232
26.9,1007.7,62.5,27.88,17.4492
26.9,1007.5,63,27.88,15.8652
26.8,1007.6,61.4,27.91,14.9616
26.9,1007.5,63.6,27.91,15.498
27,1007.5,61.4,27.88,13.9536
26.8,1007.4,61.9,27.85,14.3316
26.9,1007.4,59.4,27.81,14.5152
26.9,1007.3,61,27.79,11.1276
26.8,1007.2,61.6,27.78,11.8872
26.8,1007,60.8,27.75,13.2408
26.7,1006.9,60,27.75,11.6388
26.8,1007.1,61.2,27.75,12.2868
26.7,1007,61.6,27.75,14.6484
26.7,1007.1,63.4,27.75,12.0924
26.7,1007.2,62.7,27.75,14.652
26.7,1007.2,62.7,27.78,13.1796
26.7,1007.2,66.5,27.79,13.428
26.7,1007.1,64.1,27.81,12.7368
26.6,1007.2,61.2,27.81,13.9968
26.6,1007.2,63.5,27.81,14.58
26.6,1007.4,63.8,27.81,15.1956
26.6,1007.4,61,27.81,14.6628
26.5,1007.4,62.1,27.83,14.616
26.6,1007.6,63,27.84,14.0364
26.5,1007.6,63.6,27.85,16.0668
26.6,1007.7,64.4,27.87,15.1308
26.6,1007.9,63.1,27.9,14.9364
26.8,1008.1,62,27.91,15.858
26.7,1008.3,65.6,27.91,17.1036
26.7,1008.4,63.6,27.94,16.3548
26.7,1008.6,63.6,27.94,16.5744
26.8,1008.7,65.6,27.94,15.102
26.7,1008.8,64.4,27.94,15.1488
26.8,1008.9,65.8,27.97,14.5368
26.7,1009.1,62.5,27.99,15.7068
26.8,1009.2,62.8,28.01,15.3396
26.8,1009.2,65.2,28.02,14.4288
26.8,1009.4,63.2,28.04,16.5096
26.8,1009.4,64.5,28.05,15.2064
26.8,1009.4,63.2,28.08,14.6916
26.8,1009.5,63,28.08,14.2272
26.8,1009.5,63.6,28.08,15.8256
26.8,1009.6,62.3,28.08,16.2756
26.8,1009.7,62.6,28.08,14.1048
26.8,1009.8,63.7,28.08,14.7492
26.8,1009.7,63.4,28.08,14.1984
26.8,1009.7,65.5,28.08,13.0932
26.8,1009.7,63.7,28.09,13.1148
26.8,1009.6,63.3,28.11,13.572
26.8,1009.6,61.5,28.11,12.8664
26.8,1009.6,63.2,28.14,12.6396
26.8,1009.6,64.2,28.14,13.464
26.9,1009.6,60.7,28.14,14.3748
26.8,1009.5,64.1,28.14,14.3856
26.8,1009.5,65.5,28.14,14.8104
26.9,1009.4,65.1,28.14,13.1724
26.8,1009.3,63.7,28.17,13.4748
26.8,1009.2,63.5,28.17,11.5524
26.8,1009.1,64.4,28.19,12.5028
26.8,1009.1,64.1,28.2,10.0656
26.8,1008.9,63.3,28.2,11.268
26.8,1008.8,66.8,28.2,11.3688
26.8,1008.7,64.7,28.2,11.664
26.8,1008.6,65.2,28.2,10.3788
26.7,1008.5,65.1,28.23,10.8072
26.7,1008.4,64.5,28.24,11.3976
26.7,1008.3,65,28.25,11.3112
26.8,1008.1,66.3,28.27,11.106
26.7,1007.9,64.9,28.27,10.548
26.7,1007.9,68.1,28.26,10.7676
26.8,1007.7,65.3,28.27,11.916
26.8,1007.6,67.7,28.26,13.0068
26.8,1007.4,64.1,28.27,12.744
26.9,1007.3,64.3,28.28,11.6388
26.9,1007.2,63.7,28.3,12.456
26.8,1007.2,65.5,28.28,10.9368
26.8,1007.1,64.5,28.29,10.7892
26.9,1007,65.7,28.29,10.8684
26.9,1007,66.4,28.3,11.2716
26.8,1006.9,64.1,28.3,10.8036
26.8,1006.9,67.1,28.3,10.2888
26.8,1006.9,67.6,28.3,9.0072
26.7,1006.8,64.8,28.3,11.2464
26.9,1006.7,66,28.3,10.1196
26.7,1006.7,63,28.3,10.1772
26.9,1006.7,67.1,28.3,8.2368
26.8,1006.7,65.4,28.28,9.3888
26.8,1006.8,64.6,28.27,9.594
26.9,1006.8,64.2,28.27,9.7272
26.8,1006.7,66.6,28.27,9.2988
26.8,1006.7,67.8,28.27,8.5032
26.8,1006.6,70.5,28.27,8.0748
26.9,1006.6,67.2,28.27,10.0836
26.9,1006.6,65.5,28.27,12.4488
26.9,1006.7,65.3,28.26,12.2472
26.9,1006.7,65.1,28.25,13.7412
27,1006.7,64.9,28.25,16.2468
27,1006.6,63.4,28.24,16.758
27,1006.7,61.3,28.24,17.0172
27.1,1006.8,67.2,28.24,16.0848
27,1006.9,64.3,28.23,16.686
27,1007,60.1,28.21,18.8676
27.1,1007.1,60,28.2,18.9144
27.2,1007.2,60.7,28.2,17.5572
27.1,1007.3,63.3,28.19,18.288
27.1,1007.4,63,28.19,19.6848
27.2,1007.6,57.2,28.19,20.1852
27.3,1007.7,57.2,28.2,20.2248
27.2,1007.9,61,28.19,21.258
27.4,1007.9,58.4,28.19,20.0736
27.3,1008,60.4,28.2,19.7496
27.4,1008.1,55.5,28.18,19.5984
27.4,1008.2,60.2,28.17,18.9576
27.4,1008.3,61.1,28.16,19.674
27.4,1008.4,57.3,28.16,20.8008
27.5,1008.5,58.5,28.16,20.0664
27.5,1008.6,61.3,28.16,19.1376
27.4,1008.7,54.7,28.15,18.5904
27.6,1008.8,55.7,28.13,17.6976
27.6,1008.9,58.8,28.13,16.4628
27.5,1009,58.3,28.13,16.6068
27.6,1009.1,54.3,28.13,16.4232
27.6,1009.3,53.8,28.12,16.0884
27.7,1009.3,57.7,28.1,15.0156
27.5,1009.5,56.3,28.1,15.1596
27.5,1009.5,57.4,28.1,14.004
27.6,1009.6,55.6,28.1,13.2048
27.6,1009.6,58.2,28.1,12.69
27.6,1009.6,59,28.08,12.474
27.5,1009.5,57.3,28.06,13.3164
27.4,1009.5,58.1,28.03,12.8448
27.4,1009.5,58.2,28,13.8672
27.4,1009.4,57.3,28,12.5892
27.4,1009.2,59,27.97,11.988
27.4,1009,60.4,27.95,11.9124
27.3,1008.8,60.6,27.93,9.4032
27.3,1008.7,58.9,27.94,10.7244
27.3,1008.5,60.3,27.94,11.0376
27.2,1008.4,58.8,27.94,9.6192
27.2,1008.3,59.9,27.94,11.3076
27.2,1008.3,60.7,27.93,8.7192
27.2,1008.1,60.6,27.94,9.4968
27.1,1008,61.5,27.94,8.2548
27.1,1007.8,61.6,27.95,8.928
27.1,1007.7,65,27.97,7.632
27.1,1007.6,60.9,28,8.2224
27.1,1007.6,60.9,28.03,7.524
27.1,1007.5,60.7,28.05,7.4412
27.1,1007.4,60.6,28.06,7.3368
27.1,1007.4,60.2,28.06,6.7968
27,1007.3,61.3,28.07,4.5072
27,1007.2,63.4,28,6.5016
27,1007,63.3,27.94,6.2784
27,1006.9,62.4,27.93,7.0812
27,1006.9,61.5,27.94,9.8028
27,1007,63.1,27.94,8.5392
26.9,1007,63.3,27.94,6.5376
26.9,1007,62.1,27.94,8.0136
26.9,1006.9,63.2,27.93,7.02
26.9,1007,61.4,27.93,7.5564
27,1007,64.1,27.93,6.0984
26.9,1007,63,27.9,7.2252
26.9,1007.1,64.9,27.87,6.6672
26.9,1007,65.5,27.87,7.4016
26.9,1007.2,62.3,27.87,7.5672
26.9,1007.3,61.4,27.9,7.4844
27,1007.4,63.2,27.95,7.4988
27,1007.6,65.2,28.02,6.7968
26.9,1007.6,62.7,28.06,8.586
27,1007.7,62.3,28.09,8.6976
27.1,1008,62.2,28.12,9.5688
27.2,1008,63,28.13,9.9936
27.2,1008.2,62.5,28.16,8.6724
27.4,1008.3,60.4,28.16,5.7564
27.5,1008.3,61.4,28.19,6.0048
27.5,1008.3,62.1,28.19,6.7356
27.7,1008.4,61.1,28.19,5.2416
27.8,1008.5,60.2,28.19,5.0436
27.9,1008.4,60.6,28.2,4.2084
28.2,1008.5,59.9,28.21,3.3984
28,1008.6,59.8,28.23,4.4316
27.8,1008.7,60.5,28.24,5.724
27.9,1008.8,59.6,28.25,4.0824
28.2,1008.8,59.2,28.25,2.6784
28.2,1008.8,57.9,28.27,3.0276
28.3,1008.8,56.8,28.27,2.1348
28.5,1008.8,57.1,28.27,1.3752
28.7,1008.8,57.1,28.28,1.0368
28.7,1008.8,57,28.3,1.836
29.1,1009,56.1,28.31,1.1196
28.4,1009,57.2,28.32,2.2392
28.6,1008.9,58,28.31,1.6128
28.2,1008.9,57.7,28.33,3.438
28.3,1008.9,57.3,28.34,1.8792
28.1,1008.9,58.1,28.34,3.4272
28.2,1008.9,58.1,28.34,2.6316
28.1,1008.8,59.2,28.34,2.286
28.2,1008.9,57.9,28.35,1.9008
28.2,1008.9,57.5,28.34,2.0916
28.6,1008.8,58.2,28.34,1.4256
28.6,1008.9,57,28.31,1.1376
28.2,1008.9,57.4,28.28,2.088
27.9,1008.7,58.3,28.25,2.6928
28,1008.6,58.8,28.25,2.736
28.6,1008.5,57.4,28.27,1.4436
28.2,1008.4,58.6,28.27,2.214
27.9,1008.4,58.5,28.28,3.0312
28.2,1008.3,57.8,28.28,1.6416
28.3,1008.3,57.4,28.28,2.0124
27.8,1008.1,59.6,28.31,3.1932
28,1008.1,60.1,28.34,2.4588
28.2,1007.8,58.4,28.35,2.034
28.1,1007.8,59.1,28.36,2.2104
28.1,1007.7,59.9,28.37,1.8864
28.5,1007.6,57.3,28.39,1.4256
28.1,1007.4,58.8,28.41,2.2536
28.2,1007.3,58.7,28.41,1.8684
28.3,1007.2,58.5,28.42,1.98
28.1,1007.2,59.2,28.45,2.5272
28.3,1007,58.3,28.47,1.746
29,1007,57.1,28.47,0.8676
28.1,1006.9,59.1,28.47,3.204
28.3,1006.9,58.7,28.47,2.7612
28.2,1006.7,58.1,28.47,3.1644
28.3,1006.7,58.1,28.45,3.1968
28.6,1006.6,58,28.44,2.6316
28.2,1006.6,58.6,28.44,3.1248
28.3,1006.5,58.2,28.43,2.862
28.4,1006.4,57.9,28.42,2.322
29.7,1006.3,56.5,28.42,1.1484
28.4,1006.3,58.3,28.41,3.8556
28.2,1006.3,59.4,28.41,4.338
28.2,1006.3,59.2,28.39,4.9032
28.2,1006.3,58.5,28.39,5.6916
28.2,1006.3,59.9,28.38,5.868
28.3,1006.4,57.3,28.38,3.9384
28.4,1006.5,58.2,28.38,3.8988
28.3,1006.4,58.2,28.36,5.7276
28.3,1006.5,57.7,28.33,5.0436
28.4,1006.5,57.3,28.31,4.0464
28.5,1006.7,56.9,28.31,4.194
28.4,1006.8,57,28.28,6.8076
28.4,1006.9,58.2,28.28,6.3756
28.4,1007,55.1,28.28,6.57
28.4,1007.1,54.7,28.25,7.2072
28.4,1007.3,54.5,28.23,8.4096
28.4,1007.4,55.8,28.21,7.2468
28.3,1007.4,55.8,28.2,10.1232
28.3,1007.4,56.1,28.19,9.504
28.3,1007.6,55.2,28.18,9.5652
28.3,1007.6,53.6,28.18,10.3572
28.3,1007.7,57.1,28.17,11.4264
28.3,1007.8,56.2,28.16,11.4696
28.3,1008,53.2,28.17,10.9728
28.3,1008.2,53.2,28.17,10.188
28.3,1008.3,53.9,28.17,8.28
28.3,1008.3,55.3,28.17,9.2052
28.2,1008.4,57.1,28.17,10.2672
28.2,1008.4,57.9,28.18,11.1708
28.3,1008.4,53.3,28.18,10.7532
28.3,1008.6,55.5,28.19,10.8972
28.2,1008.5,55.5,28.19,12.5676
28.1,1008.5,57.7,28.19,10.3788
28.1,1008.5,56.7,28.19,11.0556
28.2,1008.6,58.3,28.19,12.8016
28.1,1008.6,57.2,28.19,11.8548
28.1,1008.6,57.9,28.19,12.2292
28,1008.6,60.4,28.19,13.7376
28.1,1008.7,57.9,28.16,14.454
28,1008.6,58.4,28.15,14.4576
27.9,1008.6,59.3,28.15,15.0192
28,1008.5,57.7,28.16,15.5124
27.9,1008.6,60.7,28.16,14.1948
27.9,1008.6,60.9,28.12,12.6576
27.9,1008.6,57.8,28.06,11.4192
27.9,1008.6,56.6,28.05,11.484
27.9,1008.4,58.2,28.03,11.8224
27.9,1008.3,57.2,28.03,12.024
27.9,1008.2,58.5,28.03,12.0456
27.8,1008,60.4,28.02,11.502
27.8,1007.8,60.2,28.01,11.898
27.8,1007.6,60.8,28,13.662
27.7,1007.4,58.9,28,14.67
27.7,1007.4,61.4,28,13.9896
27.7,1007.4,60.3,28,12.0024
27.6,1007.2,62.9,28,13.9248
27.6,1007.2,61.3,28,14.328
27.6,1007.1,61.3,27.99,10.3968
27.5,1006.9,62.4,28,10.4724
27.5,1006.9,62.3,28,9.0324
27.5,1006.6,63.4,28,9.0144
27.4,1006.5,64.5,28,7.416
27.4,1006.4,62.6,28,7.3368
27.4,1006.3,63,28,5.8068
27.3,1006.3,64.1,27.99,4.8096
27.3,1006.3,63,28,4.662
27.3,1006.3,62.6,28,4.4388
27.3,1006.2,63.5,28,5.274
27.3,1006.2,63.8,28,4.2192
27.2,1006.3,63.2,28,5.004
27.2,1006.3,63.3,28,4.1832
27.2,1006.4,63.6,27.99,5.3352
27.3,1006.5,63.6,27.97,5.4792
27.3,1006.6,64,27.87,5.6052
27.3,1006.8,62.9,27.83,8.1504
27.3,1006.9,63.8,27.81,6.8364
27.3,1006.9,64.6,27.81,7.7904
27.3,1007,63.9,27.8,8.3088
27.3,1007.2,63.7,27.82,7.11
27.3,1007.3,61.9,27.84,8.2584
27.3,1007.4,62.3,27.83,8.802
27.3,1007.6,63.7,27.84,7.8732
27.3,1007.7,65,27.83,8.8128
27.2,1007.8,63.2,27.86,8.8848
27.3,1008,65.2,27.87,8.3232
27.3,1008.1,65.8,27.9,10.5948
27.3,1008.2,64,27.93,10.0404
27.3,1008.3,63.2,27.93,9.3636
27.4,1008.4,64,27.95,7.6788
27.4,1008.5,63.1,27.97,8.7012
27.4,1008.7,63.1,27.97,8.8812
27.4,1008.7,63.4,27.97,9.6876
27.5,1008.8,63.7,27.96,9.3636
27.4,1008.9,64,27.92,8.6544
27.5,1009.1,63.6,27.84,8.2764
27.5,1009.2,64.6,27.82,8.3232
27.5,1009.2,64.2,27.82,7.1532
27.5,1009.3,63.5,27.88,6.8148
27.5,1009.3,64.5,27.95,6.3576
27.4,1009.4,64,27.95,7.8048
27.5,1009.4,64.3,27.97,5.742
27.5,1009.5,64.2,27.93,5.3676
27.8,1009.5,64.5,27.95,3.8124
27.5,1009.4,64.7,27.95,6.0048
27.9,1009.4,63.7,28,3.4236
27.8,1009.5,64.7,28.04,3.7404
27.6,1009.5,64.4,28.05,5.3748
27.7,1009.4,64.2,28.05,4.7664
27.7,1009.4,63.8,28.05,4.842
27.9,1009.4,64.9,28.05,3.5028
27.7,1009.3,63.9,28.05,4.1292
27.9,1009.2,64.6,28.01,3.0852
27.7,1009.1,64.7,28.01,3.1716
27.6,1009.1,66,28.02,4.4604
27.6,1008.9,65.4,28.02,4.5396
27.5,1008.8,65.1,28.02,5.7204
27.4,1008.8,65,28.02,6.0228
27.7,1008.8,66.5,28.04,4.7016
27.8,1008.8,64.6,28.05,3.816
27.9,1008.6,64.8,28.04,2.538
27.8,1008.5,64.9,28.05,4.1976
27.8,1008.4,64.1,28.05,3.5136
28.1,1008.3,63.7,28.05,1.3608
27.9,1008.1,64,28.05,4.8384
28,1008,64.3,28.06,2.43
27.9,1007.9,63.9,28.08,3.1932
28.3,1007.9,62.6,28.09,2.4228
28.3,1007.7,62.4,28.09,4.104
28.1,1007.6,62.8,28.1,3.7512
28.3,1007.4,62,28.11,2.9628
28.5,1007.3,62,28.13,2.484
28.3,1007,63.6,28.13,2.052
27.8,1006.8,65.1,28.12,3.9852
28.2,1006.7,64.2,28.13,2.52
28.3,1006.6,62.6,28.13,3.1032
27.7,1006.5,65,28.14,3.9312
28.3,1006.5,63.1,28.13,2.394
28.6,1006.5,62.7,28.12,1.6956
28,1006.4,65.4,28.12,2.2716
28.3,1006.3,64.7,28.12,2.2572
28.1,1006.2,65.2,28.12,2.4372
28.2,1006.1,66,28.11,2.8188
27.8,1006.1,65.6,28.12,4.0392
28,1006.2,64.6,28.12,2.9016
28,1006.1,64.6,28.12,3.5244
28.1,1006.2,64.3,28.12,3.0708
28.3,1006.1,63.4,28.12,2.376
28.2,1006.1,63.7,28.1,3.0852
28.2,1006.1,63.7,28.09,2.8728
28.1,1006.1,64.5,28.09,3.4596
28.1,1006.1,64,28.09,2.8872
28.9,1006.1,62.3,28.08,1.2168
28.4,1006,63,28.06,2.4696
28.1,1006,64.7,28.06,3.6108
28,1006.1,64.3,28.06,3.87
27.9,1006.1,65.5,28.06,4.3776
27.9,1006.3,64.2,28.05,4.6296
28,1006.2,64.3,28.03,3.456
27.9,1006.3,63.9,28.02,4.4172
27.9,1006.3,64,28,2.574
27.8,1006.4,64.8,27.99,3.3768
27.7,1006.5,64.6,27.98,2.9232
27.7,1006.6,64.4,27.98,2.4192
27.7,1006.6,64.3,27.98,3.4992
27.6,1006.8,63.5,27.98,4.0104
27.7,1006.7,61.7,27.98,3.348
27.6,1006.8,62.9,27.99,2.4516
27.5,1006.8,64.1,27.99,0.81
27.6,1006.8,63.1,27.99,2.3904
27.7,1006.8,63.8,28,3.9744
27.7,1006.9,64.3,28,4.1364
27.7,1006.8,64.6,28.06,5.5944
27.7,1006.8,66.4,28.06,5.184
27.6,1006.9,67,28.12,7.074
27.6,1006.9,66.6,28.16,6.7536
27.7,1007,67.6,28.16,7.8372
27.6,1007.1,67.3,28.16,7.9992
27.6,1007.2,67.7,28.19,7.4736
27.6,1007.3,68.3,28.26,6.6384
27.5,1007.3,67.9,28.25,6.6996
27.6,1007.6,68,28.24,5.742
27.6,1007.6,65.9,28.28,6.606
27.7,1007.7,66.9,28.4,5.8212
27.6,1007.7,66.7,28.56,6.3756
27.6,1007.8,66.3,28.56,5.2416
27.6,1007.9,65.5,28.56,5.7384
27.6,1007.8,65.2,28.57,4.9968
27.6,1007.7,67.6,28.52,5.4
27.6,1007.6,66.7,28.49,6.7176
27.5,1007.6,65.4,28.45,6.8904
27.5,1007.4,68,28.42,6.6276
27.4,1007.3,67.8,28.38,8.5716
27.4,1007.3,69.2,28.37,8.82
27.4,1007.3,67.8,28.35,7.4916
27.3,1007.2,67.4,28.33,7.6428
27.3,1007.1,67.8,28.32,6.3324
27.3,1006.9,67.5,28.31,10.1916
27.2,1006.9,67.8,28.31,9.8568
27.3,1006.8,66.8,28.27,9.2772
27.2,1006.6,66.8,28.27,9.4788
27.2,1006.5,68.4,28.24,9.7956
27.1,1006.3,68.5,28.22,9.5004
27.1,1006.2,68.4,28.21,10.3068
27.1,1006,70.6,28.18,12.1284
27.1,1006,68,28.18,12.3012
27,1005.8,68.4,28.16,12.9132
27,1005.6,68.1,28.14,13.8456
26.9,1005.5,68.5,28.11,14.3964
27.1,1005.5,69.2,28.08,13.0896
27,1005.4,66.9,28.08,13.77
27,1005.5,67.2,28.08,13.6908
26.9,1005.4,63.8,28.08,14.3028
27,1005.3,63.8,28.08,13.6764
26.9,1005.5,65.2,28.08,13.8888
27,1005.4,65.8,28.08,12.7116
26.9,1005.5,67.6,28.08,12.7728
26.9,1005.5,68.3,28.07,13.4892
26.9,1005.5,68.5,28.07,11.6208
26.9,1005.4,66.8,28.08,12.1644
26.9,1005.5,66.1,28.08,11.5848
26.9,1005.6,62.9,28.07,10.9116
26.8,1005.7,66.4,28.08,11.2464
26.8,1005.9,66.1,28.09,13.4316
26.8,1006,67.5,28.08,13.968
26.8,1006,66.8,28.08,13.9752
26.8,1006.1,66.9,28.05,15.5304
26.7,1006.2,67.5,28.02,15.6852
26.8,1006.3,68.2,28.02,16.0236
26.9,1006.5,69.1,28.02,15.0264
26.8,1006.6,66.4,28,16.0272
26.9,1006.7,66,27.99,15.9336
26.9,1006.9,68.6,28.02,15.5556
26.9,1006.9,66.3,28.03,14.9184
27,1007.1,65.4,28.03,15.8004
26.9,1007.1,65.8,28.02,15.6672
26.9,1007.2,65.8,28.01,15.7536
26.9,1007.3,67.5,28.02,16.5168
26.9,1007.3,67.2,28.03,16.8696
26.9,1007.4,65.2,28.03,17.1612
27,1007.4,66.5,28.07,17.8056
27,1007.6,65.6,28.07,17.2584
26.9,1007.6,67.7,28.1,17.64
26.9,1007.7,67.1,28.1,17.2692
26.9,1007.7,66.2,28.13,17.784
27,1007.8,69.3,28.16,15.8976
26.9,1007.9,65.2,28.19,15.2496
27.1,1007.9,68.4,28.19,13.0608
27,1008,66,28.16,13.0176
27,1008,65.9,28.18,12.4776
27,1008,66,28.2,12.4956
27,1007.9,66.2,28.23,12.204
27,1007.8,66.8,28.26,13.0428
27,1007.7,66.6,28.27,12.3084
27,1007.6,65.2,28.29,13.5936
27,1007.6,65.7,28.3,12.3552
27.1,1007.5,67,28.29,13.0824
27,1007.4,64.7,28.3,14.0256
27.1,1007.3,66.1,28.3,14.4864
27.1,1007.1,67.2,28.32,15.1992
27.1,1007.2,65.6,28.33,15.2748
27.1,1007.2,66.7,28.37,13.5108
27.1,1007.2,65.1,28.37,12.8232
27.2,1007,68.5,28.38,13.6152
27.1,1006.9,66.8,28.37,15.4656
27.2,1006.7,67.3,28.3,15.0984
27.3,1006.8,66.7,28.17,14.6052
27.2,1006.7,66.1,28.1,13.7304
27.3,1006.6,65.3,28.09,12.672
27.3,1006.5,66.3,28.1,13.4028
27.2,1006.3,66.6,28.13,12.2508
27.3,1006.1,66.6,28.14,13.4568
27.3,1006,64.7,28.17,12.8736
27.4,1005.9,68,28.2,12.8556
27.3,1005.8,65.7,28.26,12.2004
27.4,1005.6,66.8,28.26,12.2364
27.4,1005.5,65.8,28.29,12.42
27.5,1005.5,66.3,28.32,11.4552
27.5,1005.3,66.4,28.34,11.5812
27.5,1005.2,65.6,28.39,12.96
27.4,1005.1,66.2,28.39,10.6416
27.4,1005,65.1,28.36,12.3192
27.6,1005,65.5,28.34,10.1952
27.5,1004.8,65.8,28.34,11.5236
27.6,1004.7,66.5,28.38,12.618
27.7,1004.5,68.4,28.37,12.7656
27.6,1004.4,68.8,28.39,12.7548
27.5,1004.3,66.1,28.42,13.1508
27.6,1004.2,66.9,28.46,12.798
27.6,1004.2,64.4,28.48,12.0204
27.7,1004.1,66,28.54,10.9548
27.6,1004.1,65.9,28.58,12.8844
27.6,1004.1,67.1,28.61,12.4992
27.6,1003.9,65.4,28.65,12.1572
27.8,1003.9,66.2,28.66,10.872
27.7,1003.9,63.6,28.68,11.376
27.7,1003.9,66.6,28.68,10.656
27.7,1003.9,66,28.68,10.6416
27.7,1003.9,66.3,28.68,10.2672
27.7,1004,67.2,28.67,11.8692
27.7,1003.9,66.4,28.68,10.926
27.6,1003.9,67.5,28.75,10.8648
27.6,1004.1,67.5,28.77,10.8072
27.6,1004.1,66.7,28.75,12.0132
27.5,1004.2,67.2,28.71,10.0836
27.5,1004.2,69.1,28.65,10.1268
27.4,1004.2,68.3,28.64,11.2248
27.5,1004.3,68.1,28.63,12.3372
27.4,1004.3,67.8,28.57,10.3824
27.4,1004.4,68.3,28.54,9.8316
27.4,1004.5,68.9,28.54,9.8856
27.4,1004.6,70.4,28.51,8.0064
27.4,1004.7,68.8,28.51,8.5572
27.4,1004.7,69.3,28.5,7.1244
27.3,1004.9,68.8,28.51,9.3564
27.4,1004.8,69,28.51,10.89
27.3,1004.7,69.9,28.5,12.204
27.3,1004.9,69.5,28.52,13.9968
27.3,1004.9,70.1,28.53,14.472
27.3,1005.2,70.7,28.5,12.9636
27.3,1005.2,70.2,28.5,11.1924
27.3,1005.3,70.1,28.53,12.0636
27.3,1005.4,70.7,28.57,12.7044
27.2,1005.6,69.1,28.56,11.394
27.3,1005.6,70.3,28.56,12.1896
27.3,1005.6,71.4,28.56,12.186
27.3,1005.6,68.9,28.56,13.158
27.3,1005.5,70.6,28.56,14.6952
27.3,1005.6,70,28.56,15.6096
27.3,1005.6,71,28.57,15.3
27.3,1005.6,69.8,28.57,14.6772
27.3,1005.6,69.6,28.57,15.6816
27.3,1005.6,69.8,28.58,15.8616
27.3,1005.6,68.8,28.59,18.2988
27.3,1005.5,68.9,28.58,18.4032
27.3,1005.4,68.4,28.57,20.3472
27.3,1005.3,70.4,28.56,21.6396
27.3,1005.1,71.3,28.56,23.076
27.4,1005,73.9,28.56,23.7348
27.3,1004.9,70.3,28.5,23.6772
27.4,1004.8,71.9,28.47,24.1236
